h,t,n,h_p,i,w,C,W,V,M_y,M_Rd,M_y/M_Rd,V_z,V_Rd,V_z/V_Rd,P_z,N_Rd,P_z/N_Rd,u_z,u_z/u_zul,u_z,u_z/u_zul,f_gs0,f_gs1,f_gs2,fh_0,fh_1,fh_2,BC0,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,BC9,BC10
0.12,0.17,2.0,1.36,1.0,4.43,80232.89,171.69,68.68,-3159.81,264.82,11.932,459.49,241.63,1.902,389.98,40755.6,0.01,7949.5,137.1,24817.23,499.34,0.133,0.187,0.232,0.202,0.323,0.552,0,0,0,0,0,0,0,0,1,0,0
1.54,0.22,3.0,1.44,1.0,4.53,149866.21,329.78,131.91,-6817.4,5074.7,1.343,-1247.46,967.13,1.29,491.33,45235.6,0.011,13.2,0.227,30.58,0.614,1.606,3.023,3.559,4.197,4.837,8.34,0,0,0,0,0,0,0,0,1,0,0
1.1,0.19,7.0,1.08,0.0,3.37,104341.33,232.42,92.97,-9137.03,3584.31,2.549,1755.95,878.02,2.0,109.92,27091.6,0.004,66.5,1.213,214.01,4.553,1.652,2.173,2.689,2.216,4.435,7.49,0,0,0,0,1,0,0,0,1,0,0
1.3,0.13,3.0,1.08,0.0,3.72,82594.57,181.64,72.65,-7219.29,4261.76,1.694,-1039.93,923.86,1.126,373.92,27091.6,0.014,53.0,0.957,182.84,3.854,1.726,2.049,3.949,2.452,4.136,6.96,0,0,0,0,1,0,0,0,1,0,0
1.37,0.29,6.0,0.92,0.0,6.94,168953.84,380.3,152.12,-15226.64,4498.87,3.385,3025.22,937.61,3.227,260.95,20691.6,0.013,69.4,1.189,224.25,4.483,1.63,2.168,3.308,2.174,3.881,7.408,0,0,0,0,1,1,0,0,1,0,0
0.12,0.21,2.0,1.07,1.0,6.48,91153.43,200.51,80.2,-3539.91,264.82,13.367,483.71,241.63,2.002,434.97,26661.6,0.016,9998.9,165.89,31448.52,608.717,0.118,0.197,0.247,0.176,0.341,0.468,0,0,0,0,0,0,0,0,1,0,0
0.24,0.27,4.0,0.52,2.0,6.12,96429.28,218.11,87.24,-4185.54,671.29,6.235,-869.24,407.31,2.134,198.01,9171.6,0.022,1434.5,26.207,4108.39,87.566,0.31,0.677,0.889,0.484,1.446,1.789,0,0,0,0,1,0,0,0,0,0,0
0.61,0.29,6.0,1.12,1.0,4.71,132551.38,296.43,118.57,-6383.94,1924.57,3.317,-1165.84,697.36,1.672,221.76,28851.6,0.008,103.4,1.772,248.14,4.96,0.877,1.285,1.999,1.744,2.858,3.503,0,0,0,0,0,0,0,0,1,0,0
2.43,0.18,7.0,1.2,2.0,6.71,141174.66,314.19,125.68,-8743.34,8089.34,1.081,-1533.33,1066.22,1.438,291.43,32563.6,0.009,18.700000000000000,0.34,35.98,0.763,1.908,3.781,4.523,3.935,7.762,14.668,0,0,0,0,1,0,0,0,0,0,0
2.35,0.28,4.0,0.88,2.0,3.18,189268.46,426.08,170.43,-9482.06,7818.36,1.213,-1902.64,1059.83,1.795,533.64,19251.6,0.028,15.4,0.293,35.85,0.795,2.044,3.707,3.992,3.973,5.807,8.564,1,0,0,0,1,0,0,0,0,0,0
1.0,0.15,5.0,0.91,3.0,4.0,82938.53,185.04,74.01,-3586.66,3245.59,1.105,-749.33,850.59,0.881,274.37,20325.6,0.013,30.1,0.54,87.28,1.827,1.892,2.37,2.731,3.196,6.305,7.169,0,0,0,1,0,0,0,0,0,0,0
1.85,0.29,5.0,0.7,3.0,2.65,173998.55,393.14,157.26,6766.43,6124.74,1.105,-1419.9,1010.08,1.406,522.33,13563.6,0.039,13.3,0.248,42.07,0.915,2.318,3.379,4.085,4.534,5.871,8.23,0,1,1,1,0,0,0,0,0,1,1
2.12,0.29,3.0,0.54,1.0,0.85,174363.66,394.62,157.85,-7843.06,7039.3,1.114,-1687.66,1039.28,1.624,753.64,9595.6,0.079,10.8,0.213,34.61,0.795,1.756,3.964,4.852,3.651,5.267,7.918,1,0,0,0,1,0,0,0,0,0,0
0.85,0.19,3.0,0.96,0.0,3.74,97488.79,217.02,86.81,-8806.46,2737.5,3.217,-1215.18,801.95,1.515,435.61,22195.6,0.02,131.5,2.374,435.75,9.18,1.158,1.544,3.638,1.573,3.395,5.53,0,0,0,0,1,0,0,0,1,0,0
0.44,0.27,5.0,0.61,1.0,4.64,113144.76,255.71,102.28,-4098.8,1348.74,3.039,-789.91,591.75,1.335,175.27,11205.6,0.016,195.4,3.353,473.56,9.481,0.921,1.001,1.481,1.267,2.268,2.668,0,0,0,0,0,0,0,0,1,0,0
2.48,0.14,6.0,1.33,3.0,4.19,119479.55,262.81,105.12,-4108.22,8258.7,0.497,-975.06,1070.05,0.911,308.02,39141.6,0.008,7.4,0.132,26.15,0.545,2.691,4.273,5.172,5.898,9.455,10.018,0,0,0,1,0,0,0,0,0,1,1
1.39,0.21,2.0,1.28,1.0,0.17,135049.36,296.56,118.62,-10767.34,4566.61,2.358,-1501.37,941.36,1.595,710.65,36531.6,0.019,43.8,0.772,116.8,2.403,1.12,1.741,2.605,1.784,3.288,3.485,0,0,0,0,1,0,0,0,0,0,0
2.4,0.17,3.0,0.76,2.0,6.9,129417.68,290.76,116.3,-7407.44,7987.72,0.927,-1436.16,1063.87,1.35,502.58,15315.6,0.033,23.1,0.419,47.1,0.997,1.882,2.971,3.166,3.172,5.128,6.31,0,0,0,0,1,0,0,0,0,0,0
0.46,0.2,3.0,1.09,2.0,4.86,87958.3,194.4,77.76,-6363.84,1416.48,4.493,-1257.26,606.07,2.074,354.24,27525.6,0.013,332.9,6.164,952.92,20.585,0.644,0.791,1.428,0.992,1.93,2.725,0,0,0,0,1,0,0,0,0,0,0
1.89,0.29,5.0,0.73,0.0,3.85,183075.53,413.51,165.4,-13631.95,6260.23,2.178,2623.64,1014.82,2.585,246.39,14421.6,0.017,28.3,0.51,91.83,1.929,2.308,2.61,4.27,3.363,4.3,8.48,0,0,0,0,1,0,0,0,1,0,0
1.9,0.19,2.0,1.23,0.0,1.54,127419.25,279.4,111.76,-7844.5,6294.1,1.246,-1308.06,1015.98,1.287,695.2,34021.6,0.02,12.8,0.249,46.41,1.052,1.869,3.376,5.768,4.338,4.471,6.933,0,0,0,0,1,0,0,0,0,0,0
1.03,0.16,6.0,1.36,1.0,0.6,86232.02,188.48,75.39,-5924.87,3347.21,1.77,-952.02,859.19,1.108,191.63,40755.6,0.005,36.900000000000000,0.72,113.25,2.576,0.929,2.23,2.443,2.951,4.562,8.426,1,1,0,0,1,0,0,0,0,0,0
1.88,0.2,7.0,1.09,1.0,3.63,139692.83,312.1,124.84,-6648.68,6226.36,1.068,-1233.61,1013.65,1.217,201.22,27525.6,0.007,9.8,0.173,24.06,0.495,1.79,4.172,4.264,5.597,6.125,10.429,0,0,0,0,0,0,0,0,1,0,0
1.82,0.17,2.0,0.67,2.0,3.5,108206.89,242.93,97.17,-7559.52,6023.12,1.255,-1251.46,1006.42,1.243,720.89,12741.6,0.057,20.9,0.395,51.47,1.134,1.682,2.578,2.827,3.063,3.946,4.883,1,0,0,0,1,0,0,0,0,0,0
0.61,0.11,3.0,1.09,0.0,2.8,57468.97,124.95,49.98,-5692.45,1924.57,2.958,-779.44,697.36,1.118,250.63,27525.6,0.009,193.1,3.582,626.71,13.565,0.969,1.059,2.529,1.309,3.018,4.351,0,0,0,0,1,0,0,0,1,0,0
0.89,0.25,7.0,0.73,3.0,4.34,121652.67,274.44,109.78,-4665.1,2872.99,1.624,-1017.18,815.93,1.247,295.39,14421.6,0.02,46.1,0.821,127.21,2.643,1.737,1.947,2.479,2.589,5.687,6.408,0,0,0,1,0,0,0,0,0,0,0
1.52,0.14,5.0,1.15,3.0,0.41,89161.86,196.6,78.64,-6952.51,5006.95,1.389,1191.18,963.92,1.236,134.45,30213.6,0.004,27.4,0.515,87.34,1.914,2.127,2.737,3.391,3.417,5.056,11.094,0,0,0,0,1,0,0,0,1,0,0
1.0,0.21,5.0,0.55,2.0,1.59,97179.75,219.6,87.84,-5481.57,3245.59,1.689,-1061.42,850.59,1.248,283.55,9813.6,0.029,47.7,0.935,144.8,3.312,1.284,1.966,3.464,2.59,3.399,7.004,1,0,0,0,1,0,0,0,0,0,0
1.98,0.2,6.0,0.97,3.0,4.67,141088.6,316.31,126.52,4621.66,6565.08,0.704,-1132.91,1024.93,1.105,378.89,22581.6,0.017,11.4,0.202,36.47,0.753,2.839,3.922,4.194,4.912,8.687,8.826,0,0,0,1,0,0,0,0,0,1,1
1.66,0.22,3.0,1.12,3.0,1.16,129573.12,287.73,115.09,-6207.05,5481.17,1.132,-1228.54,985.21,1.247,529.09,28851.6,0.018,12.8,0.251,40.75,0.934,1.811,3.754,4.45,4.388,5.262,8.964,1,0,0,0,1,0,0,0,0,0,0
0.14,0.28,5.0,0.67,3.0,3.02,94475.38,213.08,85.23,-1965.27,332.57,5.909,-423.28,273.4,1.548,122.12,12741.6,0.01,1796.4,33.094,5201.95,111.803,0.268,0.403,0.601,0.431,0.998,1.394,0,0,1,1,0,0,0,0,0,0,0
1.71,0.11,4.0,0.66,1.0,0.93,67347.52,150.92,60.37,-3855.33,5650.53,0.682,-771.94,992.16,0.778,234.97,12475.6,0.019,13.7,0.27,41.74,0.959,1.676,3.714,4.268,4.119,4.939,8.587,1,0,0,0,1,0,0,0,0,0,0
1.99,0.26,7.0,0.69,0.0,1.81,158656.87,358.4,143.36,-9508.57,6598.95,1.441,1973.21,1026.01,1.923,134.92,13285.6,0.01,14.7,0.283,45.35,1.018,2.058,3.497,4.171,4.485,4.948,9.923,0,0,0,0,1,0,0,0,0,0,0
1.63,0.23,5.0,0.75,2.0,2.08,129351.78,291.43,116.57,-6843.3,5379.55,1.272,-1350.23,980.88,1.377,355.55,15013.6,0.024,20.8,0.404,57.76,1.309,1.642,3.053,3.604,3.652,4.778,8.079,1,0,0,0,1,0,0,0,0,0,0
1.86,0.27,7.0,1.14,2.0,6.43,172877.43,387.35,154.94,-10664.77,6158.61,1.732,-1850.64,1011.28,1.83,352.37,29755.6,0.012,27.8,0.506,60.2,1.28,1.685,3.063,3.848,3.295,6.501,12.293,0,0,0,0,1,0,0,0,0,0,0
2.17,0.23,5.0,1.12,3.0,0.22,168456.91,376.58,150.63,-13134.15,7208.66,1.822,2529.09,1044.05,2.422,242.06,28851.6,0.008,22.1,0.392,71.49,1.479,2.785,3.161,4.595,3.784,4.802,11.697,0,0,0,0,1,0,0,0,1,0,0
0.61,0.28,3.0,0.72,3.0,5.83,124164.17,279.76,111.9,-4690.29,1924.57,2.437,-1088.78,697.36,1.561,652.53,14131.6,0.046,121.6,2.112,324.39,6.572,1.071,1.143,1.623,1.607,1.835,2.684,0,0,0,0,0,0,0,0,0,0,0
1.62,0.29,4.0,1.39,0.0,5.5,185535.22,412.16,164.86,-15489.67,5345.68,2.898,2210.5,979.41,2.257,433.89,42405.6,0.01,44.2,0.771,147.18,2.996,2.007,2.536,3.885,2.701,4.328,9.211,0,0,0,0,1,1,0,0,1,0,0
1.03,0.25,2.0,0.82,3.0,1.01,116964.32,261.68,104.67,-7379.6,3347.21,2.205,-1215.31,859.19,1.414,763.32,17211.6,0.044,32.100000000000000,0.631,102.87,2.36,1.401,1.988,2.616,2.49,3.236,3.306,1,0,0,0,1,0,0,0,0,0,0
0.83,0.13,7.0,0.87,1.0,3.45,69921.29,155.98,62.39,-3884.82,2669.76,1.455,-727.2,794.65,0.915,108.08,18901.6,0.006,41.8,0.741,102.45,2.119,1.044,2.113,2.595,2.748,3.981,5.497,0,0,0,0,0,0,0,0,1,0,0
1.61,0.11,7.0,1.47,1.0,1.63,77230.47,166.16,66.46,-4236.36,5311.8,0.798,-762.16,977.92,0.779,98.62,46981.6,0.002,11.7,0.224,30.51,0.682,1.015,2.884,4.008,5.129,5.348,11.021,0,0,0,0,1,0,0,0,0,0,0
1.95,0.29,4.0,1.23,3.0,4.17,194078.86,433.48,173.39,-6149.82,6463.47,0.951,-1499.09,1021.64,1.467,682.25,34021.6,0.02,11.5,0.206,37.34,0.779,3.031,4.06,4.32,4.911,8.467,8.698,0,0,0,1,0,0,0,0,0,1,1
2.19,0.3,2.0,0.59,1.0,0.44,189775.63,428.93,171.57,-12812.34,7276.4,1.761,-2023.76,1045.9,1.935,1102.16,10725.6,0.103,13.1,0.25,36.49,0.813,1.697,2.824,2.95,3.216,3.772,4.649,0,1,0,0,1,0,0,0,0,0,0
0.21,0.19,2.0,1.44,0.0,4.1,88135.01,188.44,75.37,-3446.81,569.67,6.051,-426.66,370.97,1.15,236.92,45235.6,0.005,3408.9,61.033,10698.34,223.467,0.231,0.338,0.687,0.313,0.818,1.009,0,0,0,0,1,0,0,0,1,0,0
0.36,0.21,5.0,0.82,1.0,3.69,88912.71,199.51,79.8,-3944.53,1077.76,3.66,-718.61,528.0,1.361,136.06,17211.6,0.008,294.9,5.189,724.97,14.883,0.717,0.806,1.325,1.038,2.033,2.573,0,0,0,0,0,0,0,0,1,0,0
0.36,0.11,6.0,1.16,0.0,1.71,50157.25,109.06,43.62,-4520.16,1077.76,4.194,-672.43,528.0,1.274,127.58,30675.6,0.004,449.6,8.682,1418.41,31.954,0.628,0.654,1.452,0.865,2.705,2.929,0,0,0,0,1,0,0,0,0,0,0
0.11,0.17,2.0,0.93,3.0,6.91,72631.17,160.31,64.12,-4146.9,230.95,17.956,540.03,224.99,2.4,330.75,21061.6,0.016,21848.4,374.46,69153.0,1382.751,0.085,0.194,0.257,0.123,0.319,0.403,0,0,0,0,0,0,0,0,0,0,0
1.5,0.19,3.0,0.59,3.0,0.44,108350.01,244.4,97.76,-6877.83,4939.21,1.392,-1243.72,960.63,1.295,477.38,10725.6,0.045,32.100000000000000,0.607,106.16,2.341,1.68,2.441,4.897,3.091,3.52,7.343,0,0,0,0,1,0,0,0,1,0,0
0.55,0.28,5.0,1.41,1.0,4.12,128305.9,283.78,113.51,-6122.96,1721.33,3.557,-1097.6,663.91,1.653,208.85,43525.6,0.005,130.0,2.26,314.53,6.379,0.714,1.149,1.639,1.558,2.679,3.209,0,0,0,0,0,0,0,0,1,0,0
2.27,0.24,5.0,1.15,1.0,4.92,186737.13,417.77,167.11,-8272.53,7547.38,1.096,-1537.28,1053.06,1.46,379.04,30213.6,0.013,7.6,0.13,18.46,0.367,2.297,4.698,4.833,5.81,6.371,10.462,0,0,0,0,0,0,0,0,1,0,0
0.4,0.13,5.0,1.04,2.0,5.8,59918.38,132.24,52.9,-4830.68,1213.25,3.982,-1026.92,561.26,1.83,159.35,25395.6,0.006,399.7,7.324,1127.94,24.114,0.578,0.714,1.27,0.911,2.477,3.16,0,0,0,0,1,0,0,0,0,0,0
1.29,0.23,2.0,1.18,1.0,6.84,149365.73,330.34,132.14,-9540.2,4227.89,2.256,1397.49,921.8,1.516,1328.79,31611.6,0.042,44.8,0.74,151.5,2.918,1.119,1.815,2.359,1.972,3.443,3.763,0,0,0,0,0,0,0,0,1,0,0
0.97,0.27,2.0,1.44,1.0,2.01,139487.55,304.18,121.67,-8133.55,3143.97,2.587,1280.28,841.64,1.521,914.01,45235.6,0.02,37.900000000000000,0.713,114.56,2.513,1.025,1.897,2.35,2.207,3.025,3.441,0,0,0,0,1,0,0,0,0,0,0
2.32,0.23,4.0,0.66,2.0,3.34,157040.13,354.63,141.85,-7825.31,7716.74,1.014,-1633.0,1057.34,1.544,480.47,12475.6,0.039,17.1,0.324,38.92,0.86,1.919,3.325,3.412,3.808,5.01,7.076,1,0,0,0,1,0,0,0,0,0,0
1.59,0.29,3.0,0.57,3.0,2.36,159592.92,360.98,144.39,6641.33,5244.06,1.266,-1310.71,974.91,1.344,801.16,10261.6,0.078,18.5,0.349,55.41,1.218,1.523,3.007,3.781,3.021,4.041,7.173,0,1,1,1,0,0,0,0,0,0,0
0.88,0.21,5.0,0.75,2.0,4.62,100576.12,226.35,90.54,-6670.7,2839.12,2.35,-1175.16,812.51,1.446,290.31,15013.6,0.019,91.6,1.701,246.3,5.337,1.127,1.586,2.359,1.853,3.762,6.21,0,0,0,0,1,0,0,0,0,0,0
0.63,0.29,7.0,1.28,1.0,4.18,133476.92,297.2,118.88,-6522.32,1992.31,3.274,-1174.23,707.74,1.659,184.8,36531.6,0.005,94.9,1.647,229.37,4.644,0.791,1.356,2.125,1.826,3.072,3.76,0,0,0,0,0,0,0,0,1,0,0
0.26,0.1,5.0,1.15,2.0,1.65,44310.61,95.81,38.32,-3247.17,739.04,4.394,-577.9,429.99,1.344,153.92,30213.6,0.005,671.4,13.152,2043.81,46.708,0.396,0.485,1.243,0.715,1.941,2.161,1,0,0,0,1,0,0,0,0,0,0
2.19,0.12,6.0,1.3,2.0,4.47,93973.11,205.78,82.31,-5961.89,7276.4,0.819,-1057.0,1045.9,1.011,186.39,37563.6,0.005,17.0,0.316,35.41,0.769,1.694,3.719,4.272,4.035,7.271,13.623,0,0,0,0,1,0,0,0,0,0,0
2.07,0.13,3.0,0.75,3.0,5.25,98159.96,219.94,87.98,3964.13,6869.93,0.577,-797.54,1034.33,0.771,554.12,15013.6,0.037,13.1,0.229,39.13,0.8,2.464,3.24,3.85,4.457,5.567,7.421,0,0,0,1,0,0,0,0,0,1,1
0.17,0.21,7.0,0.88,2.0,3.28,75842.47,169.83,67.93,-2678.2,434.18,6.168,-644.31,317.63,2.028,136.51,19251.6,0.007,1862.7,35.32,5486.8,121.378,0.271,0.384,0.659,0.427,1.154,1.927,1,0,0,0,1,0,0,0,0,0,0
0.55,0.21,7.0,0.75,2.0,0.85,84314.21,189.56,75.82,-5286.35,1721.33,3.071,-921.36,663.91,1.388,157.59,15013.6,0.01,143.4,2.811,435.06,9.95,0.727,1.136,2.53,1.522,2.691,4.562,1,0,0,0,1,0,0,0,0,0,0
1.53,0.2,2.0,0.57,3.0,0.05,135626.92,306.1,122.44,12154.53,5040.83,2.411,-1579.74,965.53,1.636,751.31,10261.6,0.073,97.1,1.574,336.23,6.36,1.273,1.384,2.943,1.68,2.311,4.2,0,0,0,0,1,1,0,1,1,0,0
0.88,0.27,7.0,1.22,3.0,6.89,139291.62,310.89,124.36,-5870.97,2839.12,2.068,-1244.81,812.51,1.532,310.77,33531.6,0.009,44.7,0.766,116.59,2.332,1.462,1.81,2.784,2.609,5.6,6.147,0,0,0,0,0,0,0,0,0,0,0
0.65,0.25,5.0,1.42,1.0,5.47,126582.96,279.62,111.85,-5912.88,2060.06,2.87,-1083.45,717.76,1.509,228.58,44091.6,0.005,77.0,1.299,181.53,3.573,0.808,1.478,1.907,2.008,2.955,3.682,0,0,0,0,0,0,0,0,1,0,0
0.21,0.12,5.0,1.09,2.0,2.24,50115.19,109.58,43.83,-3014.15,569.67,5.291,-602.38,370.97,1.624,152.12,27525.6,0.006,1166.8,22.59,3465.07,78.265,0.359,0.382,0.912,0.543,1.533,1.944,1,0,0,0,1,0,0,0,0,0,0
0.65,0.24,6.0,0.65,1.0,1.09,96701.33,218.16,87.26,-5649.22,2060.06,2.742,1046.88,717.76,1.459,206.38,12213.6,0.017,105.9,2.078,323.35,7.401,0.919,1.332,2.978,1.771,2.848,5.368,1,0,0,0,1,0,0,0,0,0,0
1.18,0.23,3.0,0.63,1.0,3.34,124702.57,281.42,112.57,-5442.71,3855.29,1.412,-1131.22,897.65,1.26,553.93,11701.6,0.047,25.8,0.459,63.55,1.319,1.386,2.295,2.68,2.951,3.462,4.77,0,0,0,0,0,0,0,0,1,0,0
2.29,0.16,7.0,1.26,1.0,2.99,126258.93,279.36,111.75,-6238.29,7615.13,0.819,-1131.63,1054.79,1.073,178.76,35515.6,0.005,6.9,0.124,16.43,0.345,1.901,4.521,5.112,6.601,6.867,12.818,0,0,0,0,1,0,0,0,1,0,0
0.26,0.23,5.0,0.9,3.0,0.56,83783.94,187.36,74.95,-2894.32,739.04,3.916,-426.8,429.99,0.993,102.57,19963.6,0.005,1027.3000000000000,19.78,3211.89,72.152,0.413,0.547,1.147,0.571,1.773,2.437,0,0,0,0,1,0,0,0,0,0,0
1.24,0.22,6.0,0.89,2.0,5.18,119094.4,267.5,107.0,-7669.96,4058.53,1.89,-1356.19,911.2,1.488,288.92,19605.6,0.015,49.3,0.909,122.31,2.632,1.374,2.186,2.932,2.512,4.912,8.766,0,0,0,0,1,0,0,0,0,0,0
1.94,0.14,5.0,1.31,3.0,0.79,96973.22,212.14,84.86,-5710.5,6429.59,0.888,-996.31,1020.53,0.976,159.28,38085.6,0.004,10.4,0.204,27.73,0.634,1.586,3.853,4.31,5.128,5.571,9.708,0,0,0,0,1,0,0,0,0,0,0
2.46,0.24,7.0,0.52,1.0,4.21,184171.24,417.25,166.9,-7844.41,8190.96,0.958,-1555.99,1068.53,1.456,305.18,9171.6,0.033,7.7,0.134,20.4,0.413,1.849,2.723,4.691,4.612,6.201,6.746,0,0,0,0,0,0,0,0,1,0,0
1.74,0.17,7.0,1.23,3.0,5.23,119890.49,265.89,106.35,-4635.9,5752.15,0.806,-979.07,996.19,0.983,280.33,34021.6,0.008,12.4,0.217,39.13,0.8,2.104,3.376,3.918,4.772,8.369,8.834,0,0,0,1,0,0,0,0,0,1,1
1.87,0.2,2.0,1.11,3.0,5.46,144452.9,320.15,128.06,11652.85,6192.49,1.882,1485.74,1012.47,1.467,1238.86,28405.6,0.044,46.5,0.812,152.98,3.116,1.511,2.633,3.522,2.396,3.776,4.987,0,0,0,1,0,0,0,0,0,1,1
1.28,0.14,6.0,1.37,2.0,1.68,82801.27,180.37,72.15,-5159.62,4194.02,1.23,-892.12,919.73,0.97,149.45,41301.6,0.004,23.6,0.462,70.36,1.607,0.888,2.386,2.882,3.48,4.409,8.309,1,0,0,0,1,0,0,0,0,0,0
0.12,0.12,3.0,0.61,1.0,3.7,49824.23,111.62,44.65,-2272.27,264.82,8.58,-430.3,241.63,1.781,186.89,11205.6,0.017,3156.6,55.529,8615.85,176.826,0.218,0.279,0.452,0.317,0.627,0.809,0,0,0,0,0,0,0,0,1,0,0
0.21,0.29,2.0,1.3,3.0,0.7,104436.43,227.77,91.11,-3966.76,569.67,6.963,-600.18,370.97,1.618,364.07,37563.6,0.01,1627.1,31.732,5076.24,115.499,0.307,0.398,0.493,0.462,0.625,1.423,0,0,0,0,1,0,0,0,0,0,0
1.4,0.15,4.0,1.17,3.0,5.39,99279.59,219.23,87.69,-3958.25,4600.49,0.86,-910.18,943.2,0.965,383.83,31141.6,0.012,17.7,0.309,53.0,1.081,2.302,3.046,3.309,4.072,7.237,7.884,0,0,0,1,0,0,0,0,0,1,1
1.94,0.26,4.0,1.49,3.0,4.11,181602.74,401.58,160.63,-6188.87,6429.59,0.963,-1397.71,1020.53,1.37,622.79,48165.6,0.013,10.5,0.188,35.07,0.732,2.843,3.995,4.455,5.12,8.752,8.938,0,0,0,1,0,0,0,0,0,1,1
1.7,0.13,2.0,0.71,3.0,0.24,88411.42,197.58,79.03,-6507.35,5616.66,1.159,-1097.83,990.8,1.108,486.4,13845.6,0.035,38.7,0.692,135.35,2.823,1.634,2.131,4.222,2.681,3.198,5.944,0,0,0,0,1,0,0,0,1,0,0
0.73,0.28,7.0,0.59,1.0,7.0,136118.24,308.03,123.21,-5455.42,2331.04,2.34,-1149.03,754.66,1.523,223.28,10725.6,0.021,67.4,1.11,163.07,3.134,1.179,1.568,1.768,2.135,3.019,3.384,0,0,0,0,0,0,0,0,1,0,0
0.6,0.25,6.0,0.74,3.0,1.61,100003.22,225.21,90.08,-5118.01,1890.7,2.707,-974.76,692.03,1.409,247.78,14715.6,0.017,105.4,2.043,317.96,7.19,1.084,1.299,2.582,1.772,3.562,5.141,1,1,0,0,0,0,0,0,0,0,0
0.68,0.29,5.0,1.21,3.0,0.78,119267.07,265.17,106.07,-7851.13,2161.67,3.632,-1258.5,732.17,1.719,225.84,33045.6,0.007,115.9,2.27,360.88,8.246,0.855,1.241,2.5,1.702,3.054,5.397,0,0,0,0,1,0,0,0,0,0,0
2.42,0.14,6.0,0.69,2.0,1.01,98700.57,221.97,88.79,-4869.96,8055.47,0.605,-1015.44,1065.44,0.953,202.72,13285.6,0.015,7.0,0.138,19.26,0.442,1.861,4.477,4.77,4.904,6.724,9.643,1,0,0,0,1,0,0,0,0,0,0
0.72,0.21,4.0,1.26,1.0,5.02,110785.59,245.04,98.02,-5314.59,2297.16,2.314,-986.83,750.31,1.315,222.63,35515.6,0.006,58.8,1.001,138.7,2.754,0.976,1.666,2.029,2.287,3.204,4.25,0,0,0,0,0,0,0,0,1,0,0
2.03,0.3,5.0,0.64,2.0,5.46,189785.07,429.42,171.77,-10023.17,6734.44,1.488,-2001.69,1030.23,1.943,636.28,11955.6,0.053,28.4,0.522,60.17,1.291,1.808,2.681,2.908,3.298,4.596,6.801,0,0,0,0,1,0,0,0,0,0,0
1.8,0.12,3.0,0.53,1.0,3.07,81459.63,183.61,73.45,-3945.7,5955.38,0.663,-818.73,1003.93,0.816,406.3,9381.6,0.043,12.0,0.216,30.16,0.632,1.544,2.581,4.017,3.295,4.914,5.41,0,0,0,0,1,0,0,0,1,0,0
2.18,0.24,6.0,1.19,2.0,0.91,157603.11,351.39,140.56,-7674.33,7242.53,1.06,-1473.64,1044.98,1.41,265.88,32085.6,0.008,7.8,0.153,20.1,0.46,1.723,4.553,5.034,5.161,6.547,9.966,1,0,0,0,1,0,0,0,0,0,0
2.17,0.24,3.0,0.77,0.0,0.05,188372.45,424.77,169.91,-6633.74,7208.66,0.92,1414.72,1044.05,1.355,986.49,15621.6,0.063,16.400000000000000,0.266,41.04,0.776,2.381,2.937,3.422,4.001,4.679,6.252,0,0,0,0,0,0,0,0,0,1,1
1.12,0.25,7.0,1.11,0.0,1.47,122622.01,273.73,109.49,-7956.37,3652.06,2.179,1491.51,883.1,1.689,114.19,28405.6,0.004,37.0,0.721,110.27,2.506,1.335,2.246,2.932,2.985,4.382,8.682,0,0,0,0,1,0,0,0,0,0,0
1.24,0.1,3.0,1.35,1.0,6.94,75552.17,162.63,65.05,-3594.6,4058.53,0.886,-686.91,911.2,0.754,248.37,40213.6,0.006,17.5,0.288,38.52,0.741,1.208,2.151,2.531,3.505,4.099,6.644,0,0,0,0,0,0,0,0,1,0,0
0.92,0.18,6.0,0.64,0.0,1.73,85013.67,191.57,76.63,-6186.88,2974.61,2.08,1268.5,825.91,1.536,140.05,11955.6,0.012,63.6,1.227,198.62,4.471,1.455,1.715,3.329,2.273,3.824,7.347,0,0,0,0,1,0,0,0,0,0,0
2.43,0.14,2.0,1.18,1.0,6.0,128423.51,281.78,112.71,-8011.18,8089.34,0.99,1208.62,1066.22,1.134,1120.21,31611.6,0.035,11.7,0.196,41.16,0.803,1.846,2.512,4.251,3.357,4.818,5.973,0,0,0,0,0,0,0,0,1,0,0
2.04,0.19,3.0,0.98,0.0,1.43,124593.63,277.75,111.1,-6843.62,6768.32,1.011,-1284.84,1031.27,1.246,463.89,22971.6,0.02,11.5,0.224,35.96,0.818,2.029,3.965,5.125,4.542,5.264,9.055,0,0,0,0,1,0,0,0,0,0,0
1.99,0.19,5.0,0.88,3.0,1.34,120609.1,270.38,108.15,-5248.72,6598.95,0.795,-1147.73,1026.01,1.119,328.13,19251.6,0.017,9.4,0.184,29.79,0.68,1.985,4.362,4.689,4.907,6.487,9.463,1,0,0,0,0,0,0,0,0,0,0
0.97,0.17,6.0,0.91,2.0,1.6,82937.83,185.2,74.08,-5192.27,3143.97,1.652,-932.05,841.64,1.107,189.2,20325.6,0.009,43.6,0.855,133.92,3.063,1.036,2.088,2.879,2.708,3.82,7.682,1,0,0,0,1,0,0,0,0,0,0
